index,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75,x76,y76,x77,y77,x78,y78,x79,y79,x80,y80,x81,y81,x82,y82,x83,y83,x84,y84,x85,y85,x86,y86,x87,y87,x88,y88,x89,y89,x90,y90,x91,y91,x92,y92,x93,y93,x94,y94,x95,y95,x96,y96,x97,y97,x98,y98,x99,y99,x100,y100,x101,y101,x102,y102,x103,y103,x104,y104,x105,y105,x106,y106,x107,y107,x108,y108,x109,y109,x110,y110,x111,y111,x112,y112,x113,y113,x114,y114,x115,y115,x116,y116,x117,y117,x118,y118,x119,y119,x120,y120,x121,y121,x122,y122,x123,y123,x124,y124,x125,y125,x126,y126,x127,y127,x128,y128,x129,y129,x130,y130,x131,y131,x132,y132,x133,y133,x134,y134,x135,y135,x136,y136,x137,y137,x138,y138,x139,y139,x140,y140,x141,y141,x142,y142,x143,y143,x144,y144,x145,y145,x146,y146,x147,y147,x148,y148,x149,y149,x150,y150,x151,y151,x152,y152,x153,y153,x154,y154,x155,y155,x156,y156,x157,y157,x158,y158,x159,y159,x160,y160,x161,y161,x162,y162,x163,y163,x164,y164,x165,y165,x166,y166,x167,y167,x168,y168,x169,y169,x170,y170,x171,y171,x172,y172,x173,y173,x174,y174,x175,y175,x176,y176,x177,y177,x178,y178,x179,y179,x180,y180,x181,y181,x182,y182,x183,y183,x184,y184,x185,y185,x186,y186,x187,y187,x188,y188,x189,y189,x190,y190,x191,y191,x192,y192,x193,y193,x194,y194,x195,y195,x196,y196,x197,y197,x198,y198,x199,y199,x200,y200,x201,y201,x202,y202,x203,y203,x204,y204,x205,y205,x206,y206,x207,y207,x208,y208,x209,y209,x210,y210,x211,y211,x212,y212,x213,y213,x214,y214,x215,y215,x216,y216,x217,y217,x218,y218,x219,y219,x220,y220,x221,y221,x222,y222,x223,y223,x224,y224,x225,y225,x226,y226,x227,y227,x228,y228,x229,y229,x230,y230,x231,y231,x232,y232,x233,y233,x234,y234,x235,y235,x236,y236,x237,y237,x238,y238,x239,y239,x240,y240,is_on1,is_on2,is_on3,is_on4,is_on5,is_on6,is_on7,is_on8,is_on9,is_on10,is_on11,is_on12,is_on13,is_on14,is_on15,is_on16,is_on17,is_on18,is_on19,is_on20,is_on21,is_on22,is_on23,is_on24,is_on25,is_on26,is_on27,is_on28,is_on29,is_on30,is_on31,is_on32,is_on33,is_on34,is_on35,is_on36,is_on37,is_on38,is_on39,is_on40,is_on41,is_on42,is_on43,is_on44,is_on45,is_on46,is_on47,is_on48,is_on49,is_on50,is_on51,is_on52,is_on53,is_on54,is_on55,is_on56,is_on57,is_on58,is_on59,is_on60,is_on61,is_on62,is_on63,is_on64,is_on65,is_on66,is_on67,is_on68,is_on69,is_on70,is_on71,is_on72,is_on73,is_on74,is_on75,is_on76,is_on77,is_on78,is_on79,is_on80,is_on81,is_on82,is_on83,is_on84,is_on85,is_on86,is_on87,is_on88,is_on89,is_on90,is_on91,is_on92,is_on93,is_on94,is_on95,is_on96,is_on97,is_on98,is_on99,is_on100,is_on101,is_on102,is_on103,is_on104,is_on105,is_on106,is_on107,is_on108,is_on109,is_on110,is_on111,is_on112,is_on113,is_on114,is_on115,is_on116,is_on117,is_on118,is_on119,is_on120,is_on121,is_on122,is_on123,is_on124,is_on125,is_on126,is_on127,is_on128,is_on129,is_on130,is_on131,is_on132,is_on133,is_on134,is_on135,is_on136,is_on137,is_on138,is_on139,is_on140,is_on141,is_on142,is_on143,is_on144,is_on145,is_on146,is_on147,is_on148,is_on149,is_on150,is_on151,is_on152,is_on153,is_on154,is_on155,is_on156,is_on157,is_on158,is_on159,is_on160,is_on161,is_on162,is_on163,is_on164,is_on165,is_on166,is_on167,is_on168,is_on169,is_on170,is_on171,is_on172,is_on173,is_on174,is_on175,is_on176,is_on177,is_on178,is_on179,is_on180,is_on181,is_on182,is_on183,is_on184,is_on185,is_on186,is_on187,is_on188,is_on189,is_on190,is_on191,is_on192,is_on193,is_on194,is_on195,is_on196,is_on197,is_on198,is_on199,is_on200,is_on201,is_on202,is_on203,is_on204,is_on205,is_on206,is_on207,is_on208,is_on209,is_on210,is_on211,is_on212,is_on213,is_on214,is_on215,is_on216,is_on217,is_on218,is_on219,is_on220,is_on221,is_on222,is_on223,is_on224,is_on225,is_on226,is_on227,is_on228,is_on229,is_on230,is_on231,is_on232,is_on233,is_on234,is_on235,is_on236,is_on237,is_on238,is_on239,is_on240,Time,Total_val,AverageLatency1,AverageLinkFailure1,Transparency1,AverageLatency2,AverageLinkFailure2,Transparency2,OnControl1,OnControl2
1,92.374,173.02,247,151.14,128.91,157.88,35.883,121.09,176.98,87.629,162.37,15.436,140.25,173.13,125.11,51.133,129.49,186.54,192.12,167.44,99.098,86.722,122.29,175.37,137.27,18.143,168.64,151.14,157.63,66.217,93.21,156.42,225,79.852,79.852,200.18,12.563,51.025,159.08,151.14,93.575,103.12,156.79,204.56,38.699,135.76,99.156,63.459,63.401,66.274,171.93,156.42,220.62,107.52,139.05,123.33,102.77,114.24,247,29.376,173.02,12.563,95.081,59.384,123.91,44.243,167.19,103.35,237.63,157.63,184.93,63.401,115.2,222.3,211.3,71.818,176.98,134.45,200.18,89.301,96.283,60.693,142.48,156.79,124.89,44.243,151.14,79.852,212.5,108.72,248.2,149.7,165.99,110.95,167.19,84.014,92.008,27.704,11.361,176.98,109.75,146.88,167.44,153.72,35.349,174.16,127.71,79.94,233.06,101.57,168.86,89.301,134.8,168.64,157.63,44.243,211.06,62.2,104.55,211.3,182.58,66.274,78.651,238.64,131.74,190.51,95.081,226.21,112.56,24.996,99.156,137.44,112.68,156.42,66.274,78.651,155.01,132.94,178.42,14.234,238.64,163.28,86.722,123.8,126.2,127.71,62.257,163.28,168.64,176.98,60.693,165.99,126.62,226.21,109.86,155.01,164.48,38.699,163.57,215.32,225,183.73,125,189.31,52.639,225,3.0017,75.778,178.18,156.42,60.586,40.138,215.32,118.26,201.68,235.77,62.257,105.64,125,140.25,127.71,197.36,137.32,112.68,38.699,178.42,67.418,167.19,178.42,81.358,45.444,123.8,164.48,156.79,152.05,127.88,156.42,145.56,127.82,189.41,74.633,178.18,118.26,60.693,101.91,56.677,66.217,123.38,222.3,187.74,144.36,220.62,204.56,107.52,159.5,156.21,214.12,184.64,200.07,95.081,90.502,155.01,170.15,34.682,63.459,49.823,168.86,127.88,44.243,151.14,138.53,109.86,126.2,141.28,202.88,16.942,108.66,57.878,74.633,62.257,78.068,92.008,38.936,157.88,94.546,29.376,81.358,175.37,85.52,82.56,197.36,171.35,100.3,45.444,11.361,190.51,125,92.008,47.116,183.78,231.86,108.66,201.68,96.283,123.8,110.95,182.58,67.418,147.23,37.497,12.563,48.26,128.91,150.9,92.374,140.25,168.86,178.18,108.72,173.02,101.77,226.21,94.994,92.008,189.31,30.577,92.374,14.234,174.22,200.07,67.418,103.35,85.52,99.156,126.67,101.91,131.74,24.996,93.792,160.7,219.42,15.436,145.56,86.428,12.563,168.64,95.081,23.795,139.05,222.3,140.25,78.651,66.274,108.66,160.7,108.66,173.02,47.116,99.098,110.95,135.65,125,219.42,160.7,134.45,134.45,211.3,86.428,170.06,248.2,70.379,3.0017,49.823,126.67,95.081,52.639,104.55,60.586,137.44,11.361,152.05,96.283,178.18,148.43,170.15,109.86,211.3,27.704,225,159.08,209.86,37.497,137.27,38.936,99.156,112.68,105.64,38.936,103.12,183.73,48.26,94.994,142.48,140.14,200.07,47.116,205.76,134.8,155.01,168.64,197.36,92.121,155.01,160.59,215.32,98.861,92.121,223.5,121.09,179.62,102.77,151.14,60.586,155.01,156.21,73.02,114.24,112.68,128.91,84.014,123.33,235.77,148.43,122.29,140.25,123.8,123.33,183.78,38.936,127.82,219.42,137.44,154.92,51.133,134.45,187.8,125,173.02,1.8002,96.283,44.243,200.18,63.401,16.942,132.94,201.74,176.17,92.008,66.217,44.243,82.813,247,112.56,122.18,139.05,129.49,130.69,128.91,148.09,160.7,27.704,45.444,144.36,156.42,235.77,129.49,26.503,78.068,226.21,74.633,18.143,12.563,187.74,237.44,135.76,198.98,145.56,75.778,141.28,205.76,139.05,114.24,234.56,140.14,71.818,212.5,126.2,34.682,115.21,81.358,112.56,127.82,200.18,202.94,38.936,110.95,16.942,86.722,219.42,112.73,136,122.18,99.098,74.633,14.234,92.374,1.8002,56.677,16.942,222.3,0.49998,0.49997,0.49996,0.49994,0.49994,0.49999,0.49992,0.5,0.49998,0.4999,0.49997,0.49994,0.49992,0.49995,0.49992,0.49996,0.49998,0.49993,0.49995,0.49994,0.49994,0.49995,0.49995,0.49996,0.49997,0.49995,0.49993,0.49993,0.49998,0.4999,0.49995,0.49992,0.49998,0.49995,0.49995,0.49996,0.49998,0.49997,0.49997,0.49993,0.49995,0.49995,0.49995,0.49996,0.49993,0.49999,0.49995,0.49999,0.49993,0.49996,0.49995,0.49992,0.49995,0.49998,0.5,0.49994,0.49992,0.49994,0.49997,0.49997,0.49995,0.49994,0.49992,0.49994,0.49996,0.49995,0.49994,0.49994,0.49998,0.49992,0.49993,0.49997,0.49994,0.49995,0.49992,0.49999,0.49998,0.49996,0.49996,0.49994,0.49994,0.49991,0.49998,0.49995,0.49999,0.4999,0.49999,0.49992,0.49998,0.49995,0.49996,0.49996,0.49994,0.49993,0.49993,0.49995,0.49994,0.49994,0.49996,0.49992,0.49997,0.49999,0.49995,0.49995,0.49996,0.49995,0.49994,0.49991,0.49992,0.49994,0.49994,0.49993,0.49994,0.49998,0.49993,0.49996,0.49993,0.49997,0.49996,0.49996,0.49994,0.49993,0.49995,0.49993,0.49995,0.49998,0.49993,0.49995,0.49994,0.49994,0.49994,0.49995,0.49997,0.49997,0.49997,0.49998,0.49992,0.49996,0.49995,0.49994,0.49995,0.49992,0.5,0.49993,0.49993,0.49993,0.49994,0.49997,0.49993,0.49998,0.49996,0.49998,0.49995,0.49994,0.49997,0.49997,0.49993,0.49995,0.49998,0.49997,0.49996,0.49997,0.49994,0.49997,0.49996,0.49992,0.49994,0.49997,0.49992,0.49996,0.49996,0.49994,0.49996,0.49994,0.49996,0.49997,0.49996,0.49993,0.49995,0.49995,0.49993,0.49995,0.49993,0.49991,0.49995,0.49996,0.49998,0.49995,0.49994,0.49996,0.49995,0.49995,0.49997,0.49995,0.49995,0.49993,0.49995,0.49994,0.49996,0.49998,0.49996,0.49995,0.49997,0.49997,0.49997,0.49991,0.49995,0.49995,0.49995,0.49993,0.49994,0.49995,0.5,0.49992,0.49993,0.49991,0.49994,0.49995,0.49998,0.49993,0.49997,0.49992,0.49995,0.49995,0.49996,0.49991,0.49995,0.49993,0.49992,0.49991,0.49996,0.49994,0.49992,0.49993,0.49998,0.49999,0.49994,0.49991,0.49991,0.49992,54.256,47091,2.3163e-08,70636,0.0011857,2.3364e-08,70636,0.00064877,60,59
