index,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,is_on1,is_on2,is_on3,is_on4,is_on5,is_on6,is_on7,is_on8,is_on9,is_on10,Time,Total_val,AverageLatency1,AverageLinkFailure1,Transparency1,AverageLatency2,AverageLinkFailure2,Transparency2,OnControl1,OnControl2
1,236.14,13.862,236.14,13.862,13.862,236.14,236.14,236.14,236.14,13.862,13.862,13.862,13.862,13.862,236.14,236.14,13.862,236.14,236.14,236.14,0.5,0.49991,0.5,0.49991,0.49991,0.49991,0.5,0.5,0.5,0.49991,32.287,0.38184,0.0032132,0.56002,0.01575,0.0029434,0.56002,0.0035573,2,3
2,141.21,110.23,132.17,247.62,109.69,91.07,137.46,139.17,53.299,217.96,121.62,108.45,172.09,108.72,200.25,31.985,214.84,137.45,61.143,158.68,0.49991,0.49992,0.49994,0.49993,0.4999,0.49996,0.49996,0.49994,0.49994,0.49995,57.796,0.37858,0.0032647,0.56002,0,0.0029607,0.56002,0.0094823,0,3
3,52.46,52.46,52.46,52.46,52.46,52.46,197.54,52.46,197.54,197.54,197.54,197.54,197.54,197.54,52.46,197.54,52.46,197.54,52.46,52.46,0.49994,0.49994,0.5,0.49994,0.5,0.49994,0.5,0.49994,0.49994,0.5,29.957,0.38151,0.0032132,0.56002,0.01575,0.0029405,0.56002,0.0025666,2,2
4,93.296,93.856,61.532,183.23,122,40.905,115.95,160.93,68.502,67.02,183.97,68.945,141.67,243.55,121.79,40.846,137.33,156.97,181.84,66.097,0.4999,0.49992,0.49991,0.49991,0.49994,0.49999,0.49998,0.5,0.49995,0.49998,105.23,0.37848,0.0032647,0.56002,0,0.0029059,0.56002,0.0092263,0,4
5,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,31.166,0.38744,0.0031634,0.56002,0.031011,0.002948,0.56002,0.0051465,5,5
