index,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,is_on1,is_on2,is_on3,is_on4,is_on5,is_on6,Time,Total_val,AverageLatency1,AverageLinkFailure1,Transparency1,AverageLatency2,AverageLinkFailure2,Transparency2,OnControl1,OnControl2
1,35.939,222.37,204.45,217.68,13.529,204.03,223.08,226.38,194.4,221.46,23.486,232.33,0.49991,0.49991,0.49999,0.49991,0.49991,0.5,50.064,0.20437,0.0066337,0.29364,0.0032378,0.0058333,0.29364,0.010146,1,1
2,95.519,96.177,142.18,110.77,46.241,172.82,203.55,203.78,107.82,139.25,46.005,0.48669,0.49998,0.5,0.49993,0.49994,0.49994,0.49994,47.353,0.20385,0.0065767,0.29364,0.011809,0.0058931,0.29364,0,2,0
3,87.514,87.514,87.514,87.514,61.429,12.764,188.57,87.514,211.15,61.429,12.764,61.429,0.49993,0.49992,0.49993,0.49993,0.49991,0.49993,27.065,0.19994,0.0066553,0.29364,0,0.0058931,0.29364,0,0,0
4,248.16,148.97,43.848,206.15,101.03,43.361,249.2,148.48,0.31429,190.49,249.69,43.361,0.49992,0.49994,0.49994,0.49992,0.49996,0.49992,37.498,0.212,0.0066553,0.29364,0,0.006105,0.29364,0.035963,0,1
5,125.08,125.08,125.08,124.92,124.92,124.92,124.92,124.92,124.92,125.08,124.92,124.92,0.5,0.5,0.5,0.5,0.5,0.5,31.08,0.22447,0.0062531,0.29364,0.060429,0.0058127,0.29364,0.013645,3,3
