index,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,is_on1,is_on2,is_on3,is_on4,is_on5,is_on6,is_on7,is_on8,is_on9,is_on10,is_on11,is_on12,is_on13,is_on14,is_on15,is_on16,is_on17,is_on18,is_on19,is_on20,is_on21,is_on22,is_on23,is_on24,is_on25,is_on26,is_on27,is_on28,is_on29,is_on30,Time,Total_val,AverageLatency1,AverageLinkFailure1,Transparency1,AverageLatency2,AverageLinkFailure2,Transparency2,OnControl1,OnControl2
1,49.595,60.993,249.96,202.45,188.04,199.43,47.549,248.98,61.967,232.03,232.76,189.25,14.221,64.516,64.751,203.42,199.43,49.364,15.196,61.967,189.24,234.8,1.2539,185.25,189.01,63.777,61.727,3.8021,63.537,47.79,14.217,233,232.76,49.364,234.57,60.993,234.8,189.24,203.42,246.94,186.23,188.27,0.27982,47.549,61.967,14.457,3.8021,50.333,49.359,50.569,186.23,15.191,50.338,49.6,186.46,199.66,232.76,14.453,64.747,189.24,0.49993,0.5,0.5,0.4999,0.49998,0.49992,0.49998,0.49998,0.49999,0.49992,0.49998,0.49999,0.49991,0.49991,0.49998,0.5,0.49993,0.49998,0.49999,0.4999,0.49992,0.49991,0.49992,0.49999,0.4999,0.49998,0.49992,0.49992,0.49992,0.4999,59.202,0.38446,0.002648,0.56002,0.011311,0.0027934,0.56002,0.016583,9,5
2,123.11,226.14,123.11,23.859,123.11,126.89,126.89,126.89,126.89,123.11,23.859,226.14,226.14,23.859,123.11,126.89,226.14,226.14,226.14,126.89,23.859,126.89,123.11,126.89,23.859,126.89,23.859,226.14,126.89,23.859,123.11,23.859,23.859,23.859,226.14,23.859,123.11,226.14,23.859,123.11,23.859,123.11,23.859,226.14,226.14,226.14,126.89,126.89,123.11,123.11,226.14,126.89,123.11,123.11,126.89,226.14,123.11,123.11,123.11,126.89,0.5,0.49992,0.5,0.49996,0.49992,0.49996,0.49996,0.49996,0.49996,0.49992,0.49996,0.49992,0.49996,0.49996,0.49992,0.5,0.49992,0.5,0.49996,0.49992,0.49996,0.49996,0.49996,0.49992,0.49992,0.49996,0.5,0.49992,0.49996,0.5,57.379,0.38397,0.0026823,0.56002,0.024411,0.0027534,0.56002,0.0020111,10,10
3,87.494,155.4,12.608,148.87,249.54,237.92,72.456,70.891,179.54,162.34,60.732,89.031,158.96,91.033,97.219,98.046,91.996,162.94,70.44,179.54,148.06,156.79,153.96,0.11101,170.58,71.359,178.05,152.41,16.003,9.0876,158.34,155.47,231.93,146.44,79.347,177.13,149.37,60.327,155.52,74.772,99.569,248.45,175.18,232.37,94.751,92.119,182.26,249.93,147.78,237.91,19.56,178.71,68.796,83.529,92.551,90.486,159.88,19.563,67.715,86.591,0.49996,0.49996,0.49996,0.49992,0.49996,0.49993,0.49998,0.49994,0.49993,0.4999,0.49996,0.49996,0.49994,0.5,0.49994,0.49996,0.49994,0.49993,0.49994,0.49997,0.49994,0.49996,0.49996,0.49993,0.5,0.49994,0.49993,0.49991,0.49997,0.49996,102.46,0.37672,0.002619,0.56002,0.00022618,0.0027603,0.56002,0.0045219,8,7
4,19.334,180.08,190.15,230.26,70.333,15.454,55.97,15.454,176.2,20.763,19.743,5.3801,74.824,180.69,230.26,244.01,229.65,230.26,14.433,20.354,14.842,249.52,14.842,5.3801,69.924,234.14,245.03,5.3801,69.312,75.233,176.2,235.16,235.16,190.15,181.1,230.67,55.97,244.62,234.55,234.55,54.949,5.9919,195.05,60.462,73.804,248.91,5.3801,230.26,69.312,175.18,195.05,74.824,70.333,229.65,243.6,189.13,14.842,6.4009,194.03,234.14,0.49998,0.4999,0.4999,0.4999,0.49993,0.49997,0.49993,0.49997,0.49997,0.4999,0.49998,0.4999,0.49993,0.4999,0.49992,0.5,0.49991,0.5,0.49998,0.49991,0.49999,0.49999,0.49998,0.5,0.5,0.49992,0.49992,0.5,0.49997,0.5,73.704,0.38002,0.0026181,0.56002,0.00012466,0.0027079,0.56002,0.014559,5,11
5,244.25,168.83,168.57,85.07,1.5957,85.07,248.4,1.5957,81.432,244.25,1.5957,85.328,248.15,85.328,85.07,85.07,164.67,5.749,248.4,85.328,164.93,1.5957,248.4,5.749,81.175,244.25,244.25,164.67,1.5957,244.51,1.8534,81.175,244.51,164.93,248.4,168.83,168.57,5.4912,164.93,81.432,168.57,244.51,5.4912,164.67,1.8534,1.5957,81.432,5.749,244.25,244.25,168.57,248.15,248.15,85.07,248.4,164.67,168.57,248.15,85.328,244.51,0.5,0.49997,0.49997,0.49993,0.49997,0.4999,0.49997,0.5,0.5,0.49997,0.4999,0.49993,0.49993,0.49997,0.49997,0.49997,0.5,0.5,0.5,0.5,0.4999,0.49997,0.5,0.4999,0.49993,0.49997,0.5,0.49997,0.4999,0.4999,61.246,0.38013,0.0026455,0.56002,0.010368,0.0027605,0.56002,0.004582,10,10
