index,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,is_on1,is_on2,is_on3,is_on4,is_on5,is_on6,Time,Total_val,AverageLatency1,AverageLinkFailure1,Transparency1,AverageLatency2,AverageLinkFailure2,Transparency2,OnControl1,OnControl2
1,244.83,22.944,71.606,7.5631,235.82,7.9996,230.02,83.597,163.44,161.05,76.965,242.01,0.49991,0.49994,0.49997,0.49991,0.49993,0.4999,47.709,0.20069,0.0059143,0.29364,0.0030707,0.0058206,0.29364,0,1,0
2,239.36,10.331,239.59,239.65,239.37,249.9,249.88,239.73,239.7,0.10226,10.37,0.049908,0.5,0.4999,0.4999,0.4999,0.5,0.4999,68.403,0.203,0.0058903,0.29364,0.0071115,0.0058374,0.29364,0.0028788,1,1
3,243.68,1.2136,1.2136,6.3234,5.4349,243.68,244.57,2.1021,1.2136,248.79,5.4349,244.57,0.4999,0.4999,0.4999,0.5,0.4999,0.4999,43.422,0.20028,0.0059325,0.29364,0,0.00581,0.29364,0.0018185,0,1
4,125,125,125,125,125,125,125,125,125,125,125,125,0.5,0.5,0.5,0.5,0.5,0.5,31.435,0.20812,0.0058356,0.29364,0.016333,0.0057674,0.29364,0.0091371,3,3
5,47.74,207.12,248.08,200.84,6.2812,236.77,200.84,5.8001,13.722,243.26,207.11,243.71,0.49992,0.49992,0.49992,0.4999,0.49992,0.49992,44.168,0.19968,0.0059325,0.29364,0,0.0058206,0.29364,0,0,0
