index,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,is_on1,is_on2,is_on3,is_on4,is_on5,is_on6,Time,Total_val,AverageLatency1,AverageLinkFailure1,Transparency1,AverageLatency2,AverageLinkFailure2,Transparency2,OnControl1,OnControl2
1,231.32,126.33,231.32,196.62,126.33,123.67,18.678,91.628,91.628,53.377,53.377,196.62,-1,-1,-1,-1,-1,-1,16.353,0.37513,0.0026463,0.56002,0,0.0027059,0.56002,0,3,3
2,1.7786,1.7786,248.22,248.22,139.12,110.88,1.7786,139.12,1.7786,139.12,248.22,110.88,-1,-1,-1,-1,-1,-1,10.858,0.37513,0.0026463,0.56002,0,0.0027059,0.56002,0,3,3
3,239.02,239.02,16.12,15.814,234.19,15.814,10.671,10.671,239.02,239.02,16.12,239.02,-1,-1,-1,-1,-1,-1,12.534,0.37513,0.0026463,0.56002,0,0.0027059,0.56002,0,3,3
4,40.001,112.16,40.001,40.001,177.8,112.16,79.956,210,72.2,170.04,40.001,170.04,-1,-1,-1,-1,-1,-1,11.983,0.37513,0.0026463,0.56002,0,0.0027059,0.56002,0,3,3
5,184.61,183.64,184.61,183.64,221.78,220.81,183.64,184.61,65.389,221.78,28.217,28.217,-1,-1,-1,-1,-1,-1,13.463,0.37513,0.0026463,0.56002,0,0.0027059,0.56002,0,3,3
