index,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,is_on1,is_on2,is_on3,is_on4,is_on5,is_on6,Time,Total_val,AverageLatency1,AverageLinkFailure1,Transparency1,AverageLatency2,AverageLinkFailure2,Transparency2,OnControl1,OnControl2
1,176.84,6.5654,210.54,21.629,47.12,85.95,238.28,189.8,170.71,154.19,52.193,198.71,0.49997,0.49996,0.49991,0.49999,0.49998,0.49995,154.23,0.25006,0.007372,0.29364,0.031417,0.0050862,0.29364,0.11902,2,3
2,78.056,57.227,215.9,234.23,60.371,112.93,129.67,160.64,195.37,125.87,217.48,4.8653,0.49999,0.49997,0.49996,0.49992,0.49997,0.49993,163,0.25519,0.0067162,0.29364,0.11758,0.0054933,0.29364,0.048505,3,1
3,174.3,209.46,169.69,86.949,87.774,173.71,81.336,161.33,1.4189,18.358,167.45,102.3,0.49992,0.49992,0.49996,0.49995,0.49999,0.49992,174.65,0.27253,0.0071339,0.29364,0.062695,0.0066613,0.29364,0.15381,1,2
4,179.39,79.369,230.71,2.0859,102.45,240.13,185.04,207.7,87.707,236.17,244.52,197.59,0.49999,0.49997,0.49999,0.49992,0.49997,0.5,186.72,0.29707,0.0064295,0.29364,0.15525,0.0049808,0.29364,0.13727,3,2
5,206.41,186.97,118.72,74.987,101.16,244.66,76.48,148.12,12.422,18.198,59.738,1.9726,0.49992,0.49994,0.49997,0.49991,0.49998,0.49995,189.68,0.29869,0.0066635,0.29364,0.12451,0.0067597,0.29364,0.17085,1,1
