index,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,is_on1,is_on2,is_on3,is_on4,is_on5,is_on6,is_on7,is_on8,Time,Total val,AverageLatency1,AverageLinkFailure1,Transparency1,AverageLatency2,AverageLinkFailure2,Transparency2
1,247.9,221.8,248.49,72.067,20.818,159.93,175.87,242.95,223.59,184.02,54.432,205,13.301,238.21,236.42,186.71,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,60.168,0.42086,0.0075848,0.8,-0.36911,0.0052497,0.8,0.018867
