index,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,is_on1,is_on2,is_on3,is_on4,is_on5,is_on6,is_on7,is_on8,is_on9,is_on10,Time,Total_val,AverageLatency1,AverageLinkFailure1,Transparency1,AverageLatency2,AverageLinkFailure2,Transparency2,OnControl1,OnControl2
1,175.72,121.78,104.89,36.984,146.55,33.651,220.55,194.61,225.12,136.23,219.45,161.79,36.198,13.182,216.92,67.568,217.13,38.385,52.522,212.49,0.49994,0.49991,0.49999,0.49993,0.49993,0.49998,0.49991,0.49995,0.49994,0.49994,225.21,0.21335,0.007146,0.29364,0.0093326,0.004936,0.29364,0.031374,1,2
2,89.427,169.06,54.885,26.778,102.3,171.14,210.84,242.55,201.56,158.59,108.01,120.37,28.202,160.88,45.017,92.091,229.57,60.357,104.41,141.72,0.49996,0.49995,0.49992,0.49997,0.49993,0.49996,0.49993,0.49995,0.49992,0.49994,235.1,0.24324,0.0062706,0.29364,0.11431,0.005181,0.29364,0.016688,2,1
3,24.736,60.866,152.19,143.77,227.86,106.97,126.9,218.15,137.04,124.44,80.445,146.79,105.34,109.41,124.55,238.33,84.182,81.828,75.489,65.418,0.49999,0.49994,0.49998,0.49995,0.49995,0.49996,0.49998,0.49999,0.49999,0.49998,244.01,0.23389,0.0068689,0.29364,0.029805,0.0054641,0.29364,0.072258,3,5
4,100.56,35.945,157.87,177.39,166.12,126.55,216.47,127.43,59.395,224.71,169.66,185.51,69.372,177.66,9.0026,186.38,67.514,79.57,240.14,70.643,0.49998,0.49996,0.49994,0.49995,0.49995,0.49994,0.49994,0.49993,0.5,0.49998,262.88,0.24178,0.006402,0.29364,0.095749,0.0052522,0.29364,0.030673,4,2
5,155.24,202.63,162.56,183.72,222.09,79.964,53.785,224.03,182.11,199.2,104.34,71.539,207.76,57.612,127.55,204.17,67.202,16.193,144.45,216.07,0.5,0.49996,0.49996,0.4999,0.49997,0.49997,0.49992,0.49993,0.5,0.49992,272.9,0.28967,0.0058592,0.29364,0.17242,0.0055946,0.29364,0.097865,4,2
